RespondentID,newid,collectorid,location,date,nbr_relation,sense_commun,safe_violence,safe_covid,food_enough,food_access,food_variety,food_afford,food_worry,covid_info_satis,covid_brief_satis,maint_suite,maint_suite_txt,maint_common,maint_common_txt,maint_amenity,maint_amenity_txt,maint_exterior,maint_exterior_txt,maint_security,maint_security_txt,maint_landscape,maint_landscape_txt,maint_other,maint_other_txt,house_stable,house_stable_txt,apprch_bside,comm_email,comm_email_adj,comm_phone,comm_phone_adj,comm_note,comm_note_adj,comm_board,comm_board_adj,comm_mail,comm_mail_adj,comm_meet,comm_meet_adj,comm_news,comm_news_adj,comm_reg,comm_news_satisf,depm_admin,depm_oper,depm_account,depm_comdev,depm_res,depm_improve_txt,food_access_last_12,food_worry_last_12,food_health_last_12,food_few_last_12,food_skip_last_12,food_less_last_12,food_empty_last_12,food_hunger_last_12,food_day_last_12,hlth_phys,hlth_mental,hlth_happy,support_medication,support_clean,support_maintenance,support_personal,support_meal,support_grocery,support_na,support_other,support_other_txt,hlth_well,htlh_well_txt,home_dnurse,nome_wnurse,home_outreach,home_food,home_clean,home_none,home_na,home_other,home_other_txt,prgm_garden,prgm_bbq,prgm_party,prgm_fair,prgm_social,prgm_clinic,prgm_none,prgm_na,prgm_other,prgm_other_txt,event_forward,event_inclu,event_easy,event_nbr,event_conv,event_contr,event_connect,event_new,event_satis_yr,event_res_effort,impr_safe,impr_comm_nbr,impr_comm_bside,impr_social,impr_support,impr_none,impr_na,impr_other,impr_other_txt,time_nbr,time_nbr_txt,nbr_relation_better,nbr_relation_priv,nbr_relation_enough,nbr_relation_friend,nbr_relation_notime,nbr_relation_ufr,nbr_relation_not,nbr_relation_na,nbr_relation_other,nbr_relation_other_txt,chat_often,chat_mysuite,chat_nbrsuite,chat_common,chat_garden,chat_city,chat_na,chat_other,chat_other_txt,num_close_friends,ask_borrow,ask_sick,ask_away,ask_child,ask_event,ask_help,ask_none,ask_na,ask_other,ask_other_txt,unsafe_area,unsafe_area_yes,rlns_care,rlns_close,rlns_lonely,rlns_welcome,rlns_space,rlns_conflict,rlns_safe,rlns_safe_obj,age,gender,gender_other_desc,sex,sex_other_desc,household,household_num,num_child,lang_eng,lang_fr,lang_canto,lang_mando,lang_span,lang_rus,lang_viet,lang_hindi,lang_punj,lang_tag,lang_na,lang_other,lang_other_txt,ethn_white,ethn_chn,ethn_sa,ethn_blk,ethn_ph,ethn_la,ethn_sea,ethn_arab,ethn_wa,ethn_jp,ethn_kr,ethn_indig,ethn_na,ethn_other,ethn_other_txt,id_senior,id_ya,id_indig,id_dis,id_substance,id_addict,id_mentalhealth,id_flee_viol,id_vet,id_lgbtq,id_racialized,id_recent_Imm,id_homeless,id_na,rln_status,rln_status_other,rln_support,rln_support_other,work_paid,work_vol,walk_aid,walk_aid_cane,walk_aid_walk,walk_aid_crutch,walk_aid_wlchair,walk_aid_scooter,walk_aid_na,walk_aid_other,walk_aid_other_txt,educ_level,educ_level_other,imm_status,imm_year,bside_dur,bside_pre,bside_pre_other,bside_pre_muni,bside_pre_muni_other,surv_feedback,surv_who,surv_who_other,surv_hear,surv_hear_other
1.10005E+11,5333707,270167558,MORELAND KENNEDY,9/14/2020 23:45,1,1,2,2,3,3,5,3,4,5,5,1,Remove carpet Replace with laminate,1,Chairs in front foyer dirty Replace with total update Carpets are filthy and worn Foyer is so dated,1,Get rid of some of the junk!,1,Windows washed at least once a year,1,Better system in main entrance ie fob or at least automated entry for wheelchair walkers,,,1,Dents cleaned!,4,The cost of living has increased even though subsidized may not be able to continue to live here on income,4,4,0,4,0,2,1,2,1,1,1,3,0,1,1,3,5,1,1,3,1,2,Focus on being the best landlord as opposed to trying to create community We are mature capable people who have managed our lives to now Do not need kumbaya just a clean pleasant secure building/apartment to live in If our basic needs are met tenants are happy and community grows organically,4,1,1,1,1,1,2,2,2,4,2,4,,1,,,,,,1,Disconnected WiFi necessary communication but expensive Monthly foot clinics (free podiatly),,,,,,,,,,1,Can not afford them otherwise I would,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,2,1,,1,,,1,,1,Neighboyrs bloody gossipy,3,,,1,,,,,,5,,,,,,,1,,,,0,Basement,2,2,1,1,2,2,2,2,10,4,,5,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,1,,, , , , , , , , , , , , , ,1,5,,4,,4,3,1,1,,,,,,,,7,,2,,2,2,,1,,Brightside treat your clients as equals!! Be excellent landlords and leave the rest to us! Keep rent affordable-Liaise w/Shaw or Telus for disconnected WiFi etc,1,,2,
1.10005E+11,5333746,270167558,MORELAND KENNEDY,9/15/2020 0:13,2,2,2,2,1,1,1,1,1,1,1,2,,2,,2,,2,,2,,2,,1,Bike storage room cleaned,1,,2,2,1,3,0,1,1,1,1,1,1,2,1,1,1,2,2,5,5,0,0,0,,1,2,2,2,2,2,2,2,2,1,3,2,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,1,as before,1,,3,,,,,,,,,,1,,,1,,,,,,2,,,,,,,1,,,,1,,4,4,3,4,0,0,5,5,8,2,,4,,1,,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,2,,3,2,2,,,,,,,,,2,,1,,4,2,,1,,No,1,,1,
1.10005E+11,5339124,270167563,COLEOPY PARK,9/15/2020 10:47,2,3,3,3,1,1,1,1,1,1,1,,,,,,,,,,,,,,,1,,1,,,,,,,4,0,,,,,,,,2,5,5,5,5,,,1,2,2,2,2,2,2,2,2,4,4,2,,,,,,,,1,I am not independently/age in place,1,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,,,1,,,,1,,,,,,,,,,1,,,,,,,2,,,1,,,,,,4,1,,1,,,1,,,,,1,,4,5,1,4,4,,5,4,7,1,,,,0,Three people,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,, , , , , , , , , , , , , , ,3,,0,Children-friends,4,2,2,,,,,,,,,1,,0,,4,7,,1,,,1,,2,
1.10005E+11,5339309,270167567,LIONS VIEW BLDG II,9/15/2020 10:58,,,,,,,,,,3,3,,,1,More cameras,,,1,More cameras,1,More cameras/I need a key for laundry entry,,,,,3,,3,3,0,3,0,,,,,,,3,0,,,1,3,0,0,0,0,0,Need services offer hairdressers pedicure etc,6,,,,,,,,,5,5,3,,,,,,1,,,,0,Help with laundry and garbage,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,3,3,,,,,,1,,,,1,,3,1,,,,,,,1,I am agoraphobic,5,,,,,,,,,1,,,,,,,1,,,,1,,0,0,0,0,0,0,0,0,8,1,,1,,1,,1,1,1,,,,,,,,,,1,I do not speak to myself! My TV is in English and French,1,,,,,,,,,,,,,1,European,1, , , , , , , , , , , , , ,1,,0,None,3,3,1,1,,,,1,,,,2,,0,1988,4,0,Garage,0,Gibsons (Sunshine Coast),Services: Laundry and garbage collect from outside Hairdressers and pedicure and memos in French,1,,2,
1.10005E+11,5339594,270167546,ARBUTUS COURT,9/15/2020 11:16,2,2,2,3,1,1,1,1,1,1,1,3,,3,,3,,3,,3,,3,,3,,1,,2,1,1,2,1,2,1,2,1,1,1,1,1,1,1,2,1,5,5,5,5,0,,1,2,2,2,2,2,2,2,2,2,2,2,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,,1,,3,,,,,,,,,,3,,,1,1,,,,,2,1,1,,,,,,,,,1,,5,4,2,2,2,3,2,2,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,0,Children-friends-family,3,3,,,,,,,,,,2,,1,,4,1,,1,,,1,,2,
1.10005E+11,5339702,270167566,LIONS VIEW BLDG I,9/15/2020 11:22,,,,,2,,,,,1,,1,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,1,2,5,,,,,,2,,,,,1,,,,2,2,2,,1,,1,,,,,,,,,1,,,1,,,,,,,,,1,,,,,,4,,,,,,,,1,2,1,,1,,,,,,,1,,1,,,,,,,,,,2,1,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , ,4,,3,,,3,1,1,1,,,,,,,,,,,,,,1,,,1,,2,
1.10005E+11,5339839,270167566,LIONS VIEW BLDG I,9/15/2020 11:28,3,2,2,2,1,1,3,1,1,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,,,,,,,,,,,,,,,2,,,,,,,1,2,2,2,2,2,2,2,2,4,4,3,,1,,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,1,,,,1,,3,1,,,,,,,,,6,,,1,,,,,,5,,,,,,,1,,,,1,,3,2,0,4,4,4,4,3,9,2,,,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,3,,3,3,2,,,,,,,,,7,,1,,4,2,,0,Burnaby BC,No,1,,2,
1.10005E+11,5340012,270167550,GORDONFAHRNI,9/15/2020 11:33,2,2,2,3,5,5,5,5,1,1,1,1,Need over the stove fans Odore linger in the suite,1,Hallways and lobby always smell bad,2,,1,Outside windows are not cleaned yearly,1,Bldg should have fobs no keys,2,,2,,2,,1,2,1,3,0,4,0,4,0,1,1,1,1,4,0,2,1,0,5,5,0,0,,1,2,2,2,2,2,2,2,2,2,2,3,,,,,,,,1,None of the above,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,2,2,,,,,,1,,,,1,,2,,1,,,,,,,,1,,,1,,,,,,3,,,,,,,1,,,,1,,4,4,1,4,1,2,4,4,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , ,1, , , , , , , , , , ,1,,0,Friends-family,3,3,2,,,,,,,,,4,,1,,4,2,,1,,More suite inspections and follow ups on uncooperative tenants,1,,2,
1.10005E+11,5340502,270167550,GORDONFAHRNI,9/15/2020 11:48,2,2,2,3,1,2,2,1,1,1,1,1,Preferably: More personalized communication Light-tech/remote etc-stressful for me 65++!!,2,,2,,1,Preferably: Entrance doors and handle at times (shopping cart etc),2,,2,,1,For me the over/one thing (over all!) Brightside is great experience! In IDEAL WORLD I would prefer more DIRECT PERSONAL COMMUNICATION WITH STAFF!,1,As stable as anything in the “NEW NORMAL” of UNCERTAINTY! Brightside gives us reason to trust its Senior Friendly mandate All alone! I trust Brightside’s mission/mandate towards “Seniors” In ideal world: more face-to-face interaction,1,1,1,3,0,3,0,1,1,1,1,2,1,,,2,1,4,4,5,4,0,I’m satisfied with Brightside’s ongoing improvements! Life is evolving and technology demands we adapt to Changes in human relationships! Older Seniors remember the “good old times” where personal service reigned! Adjusting can be frustrating!,1,2,2,2,2,2,2,2,2,2,1,1,,1,,,,1,,1,Occasional arthritic flare-ups could EVENTUALLY require some assistance with highlighted supports,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,6,2,,,,,1,,,1,Covid 19 has restricted NORMAL casual operations “(Understandably different due to COVID/19 since 3/2020) Have always felt socially at ease and respected/respectful!,1,,3,,,,,,,,1,Covid 19 restrictions made for more restricted opportunities for spontaneous camaraderie Have always enjoyed easy neighbourliness I find GF residents to be respectful towards each other whilst maintain some distance! Have always felt “discretion is better part of valor” “too much familiarity breeds contempt” This is not a negative reflection of GF residency See above! I feel very fortunate to live in this building where neighbourly encounters are friendly often light-hearted and discreet! Many of us enjoy quiet as a ____and have outside friendships NO COMPLAINTS”,2,,,1,,1,,1,A little ambiguous! (At GF or outside of GF) GF=Gordon Fahrani,5,,,,,,,,,1,If a need were to occur I would feel comfortable requesting help from several in the building,1,,4,3,1,1,3,3,4,4,9,1,,1,,1,,1,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,0,Friends-family,3,3,2,,,,,,,,,5,,1,,4,2,,0,Vancouver Island – Originally Quebec/Ontario,I am more than satisfied with Brightside and its allowing me to live in Vancouver’s West End! In an ideal world: fewer questionnaires!! Sometimes skeptical by Nature I am not very fond of filling surveys… wondering!?! Nevertheless I am aiming favourable breaking out of my SKEPTISH,1,,1,
1.10005E+11,5341169,270167550,GORDONFAHRNI,9/15/2020 12:16,2,2,2,3,1,1,2,2,3,1,1,3,,3,,3,,3,,3,,3,,3,,2,,2,1,1,3,0,0,2,,,1,1,3,0,0,2,,2,5,5,5,0,0,,1,2,2,2,2,2,2,2,2,3,3,2,,,,,1,1,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,,,2,,3,,,,,,,1,,,2,,,,,,1,,,3,,1,,,,,,,,,1,,4,4,0,4,4,0,5,5,9,2,,4,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,1,,0,Friends-family,3,3,2,,,,,,,,,2,,1,,4,2,,1,,,1,,1,
1.10005E+11,5343138,270167550,GORDONFAHRNI,9/15/2020 14:03,2,2,2,2,1,1,1,1,1,2,2,1,The heating system better,,,,,1,Elevator needs to be cleaner,1,We do not have an on call manager in building,,,,,2,,2,1,1,3,0,,,,,,,,,,,2,2,3,3,3,4,5,,1,2,2,2,2,2,2,2,2,3,3,3,,,1,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,3,,,,,1,,,,,1,,3,1,,1,,,,,,,2,,,1,,,,1,On the phone,4,,,1,,,,,,,,1,,4,4,1,4,4,4,4,4,8,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,German,1, , , , , , , , , , , , , ,1,,3,,3,3,2,,,,,,,,,1,,1,,3,2,,1,,,1,,2,
1.10005E+11,5343222,270167550,GORDONFAHRNI,9/15/2020 14:10,2,2,2,3,1,3,2,1,1,2,1,1,I need a new kitchen and stove,2,,2,,1,We need our windows washed on the outside It has not been done for 4 years,2,,2,,2,,2,,2,,,3,0,,,,,,,3,0,,,2,2,0,1,5,0,1,As a senior when we go in with a complaint they could show more compassion for what we are experiencing,1,2,2,2,2,2,2,2,2,4,3,3,,1,,,,1,,,,2,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,2,3,,,,,,1,,,,1,,3,1,,,,,,,,,3,,,1,,,,,,2,,,1,,,,,,,,2,,3,,2,4,3,2,4,4,9,1,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,2,,3,3,2,,,,,,,,,2,,1,,4,1,,1,,,1,,2,
1.10005E+11,5343383,270167550,GORDONFAHRNI,9/15/2020 14:20,2,2,2,2,1,1,3,1,5,1,1,2,,2,,,,2,,2,,2,,2,,1,,1,,,4,0,4,0,,,,,3,0,5,0,2,1,5,5,5,5,5,,1,2,2,2,2,2,2,2,2,3,1,3,,,,,,,1,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,,,,2,,1,,,,,,,,,,1,,,1,,,,,,2,,1,1,,,1,,,,,1,,5,5,2,5,3,5,5,5,8,1,,1,,1,,1,1,,,,,,,,,,,1,Croatian,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,2,,3,3,1,,1,,,,,,,6,,0,1990,4,3,,1,,,1,,2,
1.10005E+11,5343504,270167557,MACLEOD MANOR,9/15/2020 14:26,2,2,2,2,2,3,1,1,2,5,5,1,,1,,,,,,,,,,,,4,They are demolishing my building soon and info is poor,5,1,1,2,1,2,1,2,1,3,0,1,1,1,1,1,4,1,2,1,1,1,Staff have poor understanding of RTA and I have witnessed on-site staff having loud verbal arguments with tenants,1,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,5,4,,,,,,1,,,,1,,2,1,,1,,1,1,,1,I am not the demographic of new tenants moving into my building,4,,,1,,,,,,,,,,,,,1,,,,1,,2,,,2,1,1,3,3,4,2,,,,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,, , , , , , , , , , , , , , ,,,,,,,,,,,,,,,,4,,1,,4,3,,,,A lot of these questions are not relevant to my situation as a grandfathered market renter in a subsidised building,1,,2,
1.10005E+11,5343625,270167547,BURRARD MANOR,9/15/2020 14:34,2,3,2,2,1,1,1,1,1,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,1,1,1,1,3,0,1,1,1,1,3,0,4,0,2,2,3,5,3,3,3,,1,2,2,2,2,2,2,2,2,3,2,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,,,,,3,,1,1,,,,,,,,1,,4,3,1,4,4,3,4,4,8,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,, , ,1, , , , , , , ,1,1, , ,1,,0,Friends-family,3,2,2,,,,,,,,,5,,1,,4,2,,1,,,1,,2,
1.10005E+11,5343701,270167556,MAGNOLO MANOR,9/15/2020 14:39,2,3,2,3,1,1,1,1,1,1,1,2,,2,,3,,1,Enter/Exit doors have push lever do not need to touch,2,,2,,,,1,,1,2,1,2,1,4,0,1,1,1,1,3,0,3,0,1,1,5,5,5,5,0,,1,2,2,2,2,2,2,2,2,2,1,1,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,2,2,,,,,,1,,,,0,Meet for coffee,2,,1,,,,,,,,1,,,1,,,,,,4,1,,1,,1,1,,,,,1,,5,4,1,5,5,5,5,5,8,2,,1,,0,2,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,2,,0,Children-family,3,3,1,,,,,,,1,Red and white blind cane,1,,1,,4,3,,0,Prince George,Excellent staff doing a good job,0,Wife,2,
1.10005E+11,5343816,270167560,SOROPTIMIST LIONS,9/15/2020 14:47,2,2,2,2,2,1,2,1,4,1,1,2,,2,,2,,2,,2,,2,,2,,2,I hope to continue renting this place,3,3,0,3,0,3,0,3,0,1,1,1,1,3,0,2,2,5,5,5,5,4,Phone communication,1,1,1,2,2,2,2,2,2,3,3,3,,,,,,,,,,1,,,,,,,1,,,,,1,,,1,,,,,,4,3,4,5,5,5,3,4,2,1,1,,,1,,,,,,1,,1,,,,,,,,,,4,,,1,,,,,,2,,,,,,,1,,,,1,,5,5,5,4,3,3,4,4,7,2,,5,,1,,1,1,,,,1,,,,,,,1,German,,,,,,1,,,,,,,,,,1,1, , , , , , , , , , , , ,3,,0,None,2,2,2,,,,,,,,,6,,0,2002,2,4,,0,North Vancouver,,1,,1,
1.10005E+11,5343883,270167560,SOROPTIMIST LIONS,9/15/2020 14:52,,,,3,,,3,,,2,2,1,,,,,,,,,,,,,,1,,1,,,3,0,,,,,,,,,,,1,2,5,1,5,,,To be faster to reply,2,2,1,1,2,1,2,2,2,2,3,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,1,1,,,,,,,0,Talking and shopping,1,,,,,,,,,,1,,,1,,,,,,3,1,,,,,1,,,,,1,,4,,,5,5,4,5,3,8,2,,1,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,Syrian,1, , , , , , , , , , , , , ,1,,2,,3,3,2,,,,,,,,,1,,0,1978,3,2,,1,,,1,,2,
1.10005E+11,5345610,270167561,WALLACE WILSON,9/15/2020 17:29,1,2,2,2,1,1,1,1,1,1,1,1,Minor interior repairs,2,,2,,2,,1,Exterior wrought iron door (access to exterior stairway rear/east side) needs repair metal mesh is broken (Wallace Wilson bldg),2,,2,,1,,1,3,0,3,0,4,0,3,0,2,1,3,0,3,0,1,1,5,5,5,5,5,Very satisfied with Brightside's action on things within their control,1,2,2,2,2,2,2,2,2,2,1,2,,,,,,,,1,None,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,2,2,,,1,,1,,,,,1,,2,1,,,,,,,,,2,,,1,,,,,,4,1,1,1,,,1,,,,,1,,3,5,1,4,4,2,4,3,7,2,,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,, , , , , , , , , , , , , , ,3,,1,,2,3,2,,,,,,,,,4,,1,,4,2,,1,,Very happy with Brightside's mgmt The group that ran things before were very poor All interactions with staff have been very good Staff have been: - very polite - very respectful - very helpful - good at suggesting solutions - very willing to do what they could to improve things that were brought to their attn I was relocated in January from Edward Byers and while moving was disruptive all staff involved in the advising and moving process were excellent Thank you for that!,1,,3,
1.10005E+11,5347474,270167564,COLLINGWOOD TOWER,9/16/2020 0:26,2,3,2,3,1,1,1,1,1,2,2,1,During the winter time cold air breezes through the bottom of the balcony,3,,3,,3,,3,,1,Create outdoor amenity space for relaxation for older seniors: add benches and plant flowers,,,2,,2,4,0,0,2,4,0,4,0,4,0,4,0,4,0,2,1,5,5,5,0,0,,1,2,2,2,2,2,2,2,2,5,4,6,,,,,,,1,,,2,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,6,2,,,,,1,,,,,2,,3,,,,,,,1,,,3,,,1,,,,,,2,,,,,1,,,,,,1,,0,0,0,0,0,0,5,5,9,1,,5,,1,,1,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,4,,1,,3,3,3,1,,,,,,,,3,,0,2006,4,1,,1,,,1,,3,
1.10005E+11,5347510,270167563,COLEOPY PARK,9/16/2020 0:56,2,2,2,2,3,2,3,2,3,2,1,,,,,1,I hope there will be table tennis,,,1,,,,,,2,,2,,,,,,,,,,,,,4,0,2,2,5,5,5,5,,,1,,,,,,,,,3,2,2,,,1,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,3,,,,,,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,1,,,,,4,4,,4,4,9,2,,2,,1,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,4,,3,,3,2,2,,,,,,,,,2,,0,,2,2,,1,,I hope my niece could apply to live here as my neighbour That way she can help with taking care of me She has already applied last year Her name is X The Housing Registration number is # X birthday is June 6th 1951 Telephone number is #,1,,2,
1.10005E+11,5353496,270167563,COLEOPY PARK,9/16/2020 12:21,2,2,2,2,1,1,1,1,1,1,,,,1,Beatify,1,Fitness facilities and more interactions among residents within the building,,,,,,,,,2,,4,,,,,,,,,3,0,,,,,2,,,,,,,,1,,,,,,,,,2,2,2,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,1,,,,,,1,,,,,,1,,,,,1,,,,4,,,,4,,8,1,,1,,1,,1,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,4,,0,No children,4,3,2,,,,,,,,,2,,0,,3,2,,1,,,1,,2,
1.10005E+11,5354109,270167553,LIONS VIEW BLDG III,9/16/2020 12:57,2,2,0,2,1,1,1,1,1,1,,2,,,,,,2,,2,,,,2,,2,,1,,,,,,,,,4,0,,,,,2,2,5,5,5,5,,,1,,,,,,,,,2,2,3,1,1,1,1,,,,,,1,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,6,6,,,,,,1,,,,1,,2,,,,,,1,,,,6,,,,,,1,,,5,,,,,,,,1,,,1,,0,,,5,5,,5,5,9,2,,5,,1,,6,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,0,My partner moved into nursing home on January 9th 2019,1,,3,3,2,,,,,,,,,1,,0,1990,4,3,,1,,,1,,2,
1.10005E+11,5354283,270167563,COLEOPY PARK,9/16/2020 13:06,2,2,1,2,1,1,1,1,3,2,,1,Change carpet to hard wood floor Change new furniture and get rid of the old furniture,1,Have an amenity room with table tennis set up Back yard should be enclosed with fence to prevent thieves from accessing the back yard,1,An amenity room should be set up post COVID measures,1,The threshold at the back is too high Seniors need flat grounds to maneuver This could potentially trigger fall and injuries,1,The steps at the back are too high The roads in the back are not flat Hard for wheelchairs to access,,,1,I hope staff can provide home service Apply for housing (annually) Some seniors cannot go to the community and they might need the assistance from the staff members Theses seniors could provide appropriate fees for such service,4,I must phone the government annually to request income statement which can be a hassle My English is not good so I must go through the trouble to find English language assistance I have lived here for ten years The income statement from bank with my pension should be enough I feel the formalities are tedious and unnecessary,4,,,,,3,0,,,,,,,,,,3,5,5,5,5,,Administration: I know English and can communicate Staff members that know Chinese are great at assistance Operations: I require help from staff who knows Chinese to be able to communicate Community Development: The staff who knows Chinese are helpful How improve: We have lived here about ten years The carpets have never been washed and we wish to have it changed to hardwood floor to be cleaned more easily Furnitures have damages but they have never been replaced The backyards of each residence do not have fence to enclose the yard to prevent theft,4,,,,,,,,,4,2,5,1,1,1,,1,1,,,,0,Brightside helps me to phone the government in regards of asking for annual income statement and helps me with my application (Chinese),,,1,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,0,,1,,,,,,,,,,3,,,1,,,,1,Chat within each resident’s yard,2,,,1,,,,1,,,,0,There are people smoking marijuana which could contaminate the air I wish smoking marijuana can be forbidden within the facility Things placed outside or in the backyard can sometimes be lost or stolen,,,,,4,,,,9,2,,,,0,,1,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,,,,,3,,,,1,,,,,,,,,,,4,3,,1,,The annual housing application is too much hassle Please consider the accessibility of seniors (the housing company is quite far) I must phone the government annually to request income statement My bank payroll statement should provide sufficient evidence I hope every residence can have complete fence to prevent theft and becomes safer,1,,2,
1.10005E+11,5354756,270167564,COLLINGWOOD TOWER,9/16/2020 13:38,2,2,2,2,1,1,1,1,1,3,,,,,,1,Why is the amenity room on the tenth floor no longer there? The table tennis table is also gone I strongly request those to be restored Many other residents also feel the same way,,,1,,,,,,2,,3,,,,,3,0,3,0,3,0,,,3,0,2,3,,,,,,,1,,,,,,,,,3,2,2,,,,,,,,,,1,,,,,,,,,,,1,,1,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,3,,,1,,,,,,,,,,,1,,,,,,,,,,,4,,,,,9,2,,,,0,Two,1,,,1,1,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,2,,1,,3,2,2,,,,,,,,,3,,,,4,3,,,,,1,,1,
1.10005E+11,5354901,270167564,COLLINGWOOD TOWER,9/16/2020 13:49,2,,,,,,,,3,2,,,,,,,,,,,,,,,,,,2,,,3,0,4,0,4,0,,,4,0,,,,,,,,,,,,,,,,,,,,3,3,3,,,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,4,4,,4,,,,4,2,2,,1,,,,,,,,,,1,,,,,,,,,,2,,,,,,,,,2,,,,,,,,,,,,,,,,,4,,,,8,1,,1,,1,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,,,3,,2,,,,,,,,,1,,0,1973,4,1,,1,,,1,,2,
1.10005E+11,5355014,270167545,ALICE SAUNDERS,9/16/2020 13:57,2,2,2,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,2,,1,,,,,,,3,0,,,3,0,,,2,1,5,5,5,5,5,,1,2,2,,2,2,2,2,2,1,1,2,,,,,,,,,,1,,,,,,,1,,,,,,,,,,1,,,,,,,,,,,,3,1,,1,1,,,,,,,1,,1,,,,,,,,,,2,,,1,,,,,,4,1,1,1,,,1,,,,,,,4,4,2,4,4,4,4,4,8,2,,1,,1,,,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,1, , , , , , , , , , , , , ,3,,0,Children-friends-family,3,3,2,,,,,,,,,2,,1,,4,0,My car,0,Slept in my car for 6 months,,1,,2,
